number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_R,user_attrs_R,user_attrs_alpha,user_attrs_beta,user_attrs_community_distinction,user_attrs_gamma,user_attrs_ifr,user_attrs_inequality,user_attrs_modularity,user_attrs_n_comm,system_attrs_NSGAIISampler:generation,state
185,0.4564969833488192,0.47892095580810223,0.10365758374572027,0.9760131651287608,2025-11-21 04:55:53.817915,2025-11-21 04:55:54.166546,0 days 00:00:00.348631,8.42983248335888,8.42983248335888,0.40918150600265,0.20324840015832266,0.10365758374572027,0.3875700938390273,0.9760131651287608,0.5210790441918978,0.4564969833488192,3,3,COMPLETE
186,0.4770147020703656,0.0,0.0,0.0,2025-11-21 04:55:54.167450,2025-11-21 04:55:54.507613,0 days 00:00:00.340163,10.080833102112766,10.080833102112766,0.23685293111046618,0.2777365650918685,0.0,0.48541050379766537,0.0,1.0,0.4770147020703656,2,3,COMPLETE
187,0.5288028679826766,0.6158425463285244,0.07695330118651558,0.9575639612167233,2025-11-21 04:55:54.508591,2025-11-21 04:55:54.844885,0 days 00:00:00.336294,7.329608521794355,7.329608521794355,0.13294745544988146,0.2887941501046797,0.07695330118651558,0.5782583944454388,0.9575639612167233,0.3841574536714755,0.5288028679826766,3,3,COMPLETE
188,0.7073232959210993,0.7676560286319059,0.16709748090532503,0.9513357052203884,2025-11-21 04:55:54.845889,2025-11-21 04:55:55.193877,0 days 00:00:00.347988,7.061331072738068,7.061331072738068,0.3538463420164599,0.4991092367529557,0.16709748090532503,0.14704442123058434,0.9513357052203884,0.23234397136809415,0.7073232959210993,5,3,COMPLETE
189,0.6465640424727435,0.6952239630821027,0.11019885835219288,0.9706575258627451,2025-11-21 04:55:55.194877,2025-11-21 04:55:55.541729,0 days 00:00:00.346852,4.039449054454742,4.039449054454742,0.1977206963654448,0.12829445693005193,0.11019885835219288,0.6739848467045033,0.9706575258627451,0.3047760369178973,0.6465640424727435,4,3,COMPLETE
190,0.7623125947243926,0.0,0.0,0.0,2025-11-21 04:55:55.543463,2025-11-21 04:55:55.914032,0 days 00:00:00.370569,2.4775790619619418,2.4775790619619418,0.2342780992983738,0.5764717880923809,0.0,0.18925011260924524,0.0,1.0,0.7623125947243926,31,3,COMPLETE
191,0.47857914859728995,0.0,0.0,0.0,2025-11-21 04:55:55.915028,2025-11-21 04:55:56.256183,0 days 00:00:00.341155,10.920765458509932,10.920765458509932,0.34403420808288904,0.12559036222300515,0.0,0.5303754296941058,0.0,1.0,0.47857914859728995,2,3,COMPLETE
192,0.475450301602783,0.0,0.0,0.0,2025-11-21 04:55:56.257183,2025-11-21 04:55:56.601243,0 days 00:00:00.344060,10.95438960021497,10.95438960021497,0.25778406914641955,0.21777472124740402,0.0,0.5244412096061764,0.0,1.0,0.475450301602783,2,3,COMPLETE
193,0.4386388998342051,0.45578540371362364,0.10562174349351176,0.9796129366117106,2025-11-21 04:55:56.602247,2025-11-21 04:55:56.964404,0 days 00:00:00.362157,8.147565301369314,8.147565301369314,0.5878583416021861,0.2537585462324333,0.10562174349351176,0.15838311216538048,0.9796129366117106,0.5442145962863764,0.4386388998342051,3,3,COMPLETE
194,0.7023295204454894,0.7701388040963901,0.16391245773520186,0.9453509060585085,2025-11-21 04:55:56.965402,2025-11-21 04:55:57.310543,0 days 00:00:00.345141,5.059812806011357,5.059812806011357,0.42830451425734894,0.37991476955250425,0.16391245773520186,0.19178071619014686,0.9453509060585085,0.22986119590360984,0.7023295204454894,5,3,COMPLETE
195,0.46499822816676634,0.4876187777563825,0.09285443146690585,0.9782244404621717,2025-11-21 04:55:57.311459,2025-11-21 04:55:57.657579,0 days 00:00:00.346120,5.166700533432939,5.166700533432939,0.3518609231886721,0.10019653758180197,0.09285443146690585,0.5479425392295258,0.9782244404621717,0.5123812222436175,0.46499822816676634,3,3,COMPLETE
196,0.512030133315319,0.58342454505942,0.08389669806417849,0.962510380901058,2025-11-21 04:55:57.658603,2025-11-21 04:55:58.003027,0 days 00:00:00.344424,9.122534628137513,9.122534628137513,0.32984479792923227,0.4482196451167545,0.08389669806417849,0.22193555695401324,0.962510380901058,0.41657545494058,0.512030133315319,3,3,COMPLETE
197,0.5146862397101283,0.5866122694385514,0.08327159162255972,0.9636915308211325,2025-11-21 04:55:58.003027,2025-11-21 04:55:58.345678,0 days 00:00:00.342651,10.91965772950206,10.91965772950206,0.31234623333242784,0.41077272566025147,0.08327159162255972,0.2768810410073207,0.9636915308211325,0.41338773056144856,0.5146862397101283,3,3,COMPLETE
198,0.5154889930638824,0.588847832951394,0.07589390036217016,0.9626081852899884,2025-11-21 04:55:58.346687,2025-11-21 04:55:58.690269,0 days 00:00:00.343582,10.814407454783732,10.814407454783732,0.3312737287528712,0.4608530836531253,0.07589390036217016,0.20787318759400344,0.9626081852899884,0.4111521670486061,0.5154889930638824,3,3,COMPLETE
199,0.490156560698117,0.5503048721095556,0.08314539289675708,0.9635880170143132,2025-11-21 04:55:58.691269,2025-11-21 04:55:59.030378,0 days 00:00:00.339109,9.68869323150505,9.68869323150505,0.4760280878822776,0.2826452613624111,0.08314539289675708,0.24132665075531132,0.9635880170143132,0.44969512789044436,0.490156560698117,3,3,COMPLETE
200,0.4456369220300938,0.4700998755573178,0.09844949728916735,0.974478014868406,2025-11-21 04:55:59.031378,2025-11-21 04:55:59.368490,0 days 00:00:00.337112,8.241332284620022,8.241332284620022,0.4885344869562379,0.2561077331741556,0.09844949728916735,0.2553577798696064,0.974478014868406,0.5299001244426822,0.4456369220300938,3,4,COMPLETE
201,0.7768093597114221,0.0,0.0,0.0,2025-11-21 04:55:59.370542,2025-11-21 04:55:59.734489,0 days 00:00:00.363947,2.383469632448013,2.383469632448013,0.275497232498271,0.46330442507815495,0.0,0.261198342423574,0.0,1.0,0.7768093597114221,28,4,COMPLETE
202,0.7831234217274914,0.8353371798120817,0.17869189479911593,0.9223003254409471,2025-11-21 04:55:59.735664,2025-11-21 04:56:00.085611,0 days 00:00:00.349947,3.1971014979934447,3.1971014979934447,0.6273577402539521,0.15450707688831056,0.17869189479911593,0.21813518285773745,0.9223003254409471,0.1646628201879183,0.7831234217274914,9,4,COMPLETE
203,0.4788613004578305,0.0,0.0,0.0,2025-11-21 04:56:00.086365,2025-11-21 04:56:00.425324,0 days 00:00:00.338959,10.934818979534333,10.934818979534333,0.46137752431535395,0.2692441083882131,0.0,0.269378367296433,0.0,1.0,0.4788613004578305,2,4,COMPLETE
204,0.41855737924001474,0.42422423467817383,0.11209426690956577,0.9851738858772557,2025-11-21 04:56:00.425324,2025-11-21 04:56:00.765776,0 days 00:00:00.340452,7.867505126425694,7.867505126425694,0.6226573062837237,0.14708920504415507,0.11209426690956577,0.2302534886721212,0.9851738858772557,0.5757757653218262,0.41855737924001474,3,4,COMPLETE
205,0.8140554691600276,0.0,0.0,0.0,2025-11-21 04:56:00.766760,2025-11-21 04:56:01.128304,0 days 00:00:00.361544,1.5965690419746112,1.5965690419746112,0.31417705753016206,0.2397252266350893,0.0,0.44609771583474866,0.0,1.0,0.8140554691600276,27,4,COMPLETE
206,0.7439273902861264,0.8162667767551397,0.1422785154281972,0.9409236500372825,2025-11-21 04:56:01.129304,2025-11-21 04:56:01.475262,0 days 00:00:00.345958,2.565451200093337,2.565451200093337,0.254697097564041,0.10445965207206484,0.1422785154281972,0.640843250363894,0.9409236500372825,0.18373322324486033,0.7439273902861264,6,4,COMPLETE
207,0.4783945387118358,0.0,0.0,0.0,2025-11-21 04:56:01.476217,2025-11-21 04:56:01.821539,0 days 00:00:00.345322,8.466768575634585,8.466768575634585,0.37712919384678134,0.15319425577438261,0.0,0.46967655037883604,0.0,1.0,0.4783945387118358,2,4,COMPLETE
208,0.7550687694076805,0.0,0.0,0.0,2025-11-21 04:56:01.821539,2025-11-21 04:56:02.196716,0 days 00:00:00.375177,1.5531466303852963,1.5531466303852963,0.3864321421012009,0.3549434322630909,0.0,0.2586244256357081,0.0,1.0,0.7550687694076805,39,4,COMPLETE
209,0.7892834935580679,0.88558617982323,0.23753717989553677,0.8779750348490951,2025-11-21 04:56:02.196716,2025-11-21 04:56:02.548682,0 days 00:00:00.351966,3.188484539883736,3.188484539883736,0.3258601468460297,0.4380044906086048,0.23753717989553677,0.23613536254536546,0.8779750348490951,0.11441382017677,0.7892834935580679,13,4,COMPLETE
210,0.4231619270021426,0.43577103887062196,0.10960513844275484,0.981101522172038,2025-11-21 04:56:02.549662,2025-11-21 04:56:02.888622,0 days 00:00:00.338960,7.261704788349154,7.261704788349154,0.6342005774907623,0.18736036241538906,0.10960513844275484,0.17843906009384852,0.981101522172038,0.564228961129378,0.4231619270021426,3,4,COMPLETE
211,0.47470165827695454,0.0,0.0,0.0,2025-11-21 04:56:02.889477,2025-11-21 04:56:03.229357,0 days 00:00:00.339880,8.76489957577328,8.76489957577328,0.43606930145586786,0.19096628964889675,0.0,0.3729644088952353,0.0,1.0,0.47470165827695454,2,4,COMPLETE
212,0.6316296519830203,0.6768806467879571,0.13461466123184876,0.962773511045211,2025-11-21 04:56:03.230470,2025-11-21 04:56:03.564222,0 days 00:00:00.333752,8.345593224777305,8.345593224777305,0.4172492060346922,0.35791057909265345,0.13461466123184876,0.22484021487265438,0.962773511045211,0.32311935321204294,0.6316296519830203,4,4,COMPLETE
213,0.7636544588553784,0.8522573924161392,0.2094367174203265,0.8938667060231479,2025-11-21 04:56:03.565221,2025-11-21 04:56:03.908896,0 days 00:00:00.343675,3.8548277493358776,3.8548277493358776,0.26818873869667026,0.374745727018428,0.2094367174203265,0.35706553428490184,0.8938667060231479,0.14774260758386085,0.7636544588553784,9,4,COMPLETE
214,0.529156820686653,0.6188746327488573,0.0642237547116773,0.9594233331155834,2025-11-21 04:56:03.909898,2025-11-21 04:56:04.245225,0 days 00:00:00.335327,8.977881824149126,8.977881824149126,0.23342988296088274,0.48268244438872177,0.0642237547116773,0.2838876726503956,0.9594233331155834,0.38112536725114265,0.529156820686653,3,4,COMPLETE
215,0.6768841015002294,0.7056852463340517,0.14625657399577963,0.9548541920303423,2025-11-21 04:56:04.246125,2025-11-21 04:56:04.584672,0 days 00:00:00.338547,3.991115418716401,3.991115418716401,0.42623374737763564,0.13563019198949386,0.14625657399577963,0.43813606063287036,0.9548541920303423,0.2943147536659483,0.6768841015002294,5,4,COMPLETE
216,0.42400050349374074,0.4300730282134627,0.10787336002962196,0.983049103101274,2025-11-21 04:56:04.585668,2025-11-21 04:56:04.918327,0 days 00:00:00.332659,4.916696830672311,4.916696830672311,0.5436040718198725,0.12705888828727852,0.10787336002962196,0.329337039892849,0.983049103101274,0.5699269717865373,0.42400050349374074,3,4,COMPLETE
217,0.47675648232975854,0.0,0.0,0.0,2025-11-21 04:56:04.919233,2025-11-21 04:56:05.257422,0 days 00:00:00.338189,9.338159753739253,9.338159753739253,0.18562907462483919,0.31933997490231725,0.0,0.4950309504728435,0.0,1.0,0.47675648232975854,2,4,COMPLETE
218,0.7072691134219056,0.7676560286319059,0.16709748090532503,0.9514515358682633,2025-11-21 04:56:05.258325,2025-11-21 04:56:05.610737,0 days 00:00:00.352412,8.321145439995753,8.321145439995753,0.37648175501106573,0.4973023790739145,0.16709748090532503,0.12621586591501982,0.9514515358682633,0.23234397136809415,0.7072691134219056,5,4,COMPLETE
219,0.477360341627581,0.0,0.0,0.0,2025-11-21 04:56:05.610737,2025-11-21 04:56:05.950663,0 days 00:00:00.339926,10.416845810188867,10.416845810188867,0.6962547775900977,0.10654848518357772,0.0,0.19719673722632453,0.0,1.0,0.477360341627581,2,4,COMPLETE
220,0.4742009961194301,0.0,0.0,0.0,2025-11-21 04:56:05.952575,2025-11-21 04:56:06.289452,0 days 00:00:00.336877,8.404935369153606,8.404935369153606,0.38992191171138657,0.13541000305326448,0.0,0.474668085235349,0.0,1.0,0.4742009961194301,2,4,COMPLETE
221,0.714303055274177,0.774564472371996,0.15682588682110507,0.9547917611183915,2025-11-21 04:56:06.290612,2025-11-21 04:56:06.641631,0 days 00:00:00.351019,7.467240335022452,7.467240335022452,0.22015974402802582,0.56116102187256,0.15682588682110507,0.21867923409941403,0.9547917611183915,0.22543552762800395,0.714303055274177,5,4,COMPLETE
222,0.7774334250702899,0.8754563397055691,0.194445631320916,0.8916492294961409,2025-11-21 04:56:06.642630,2025-11-21 04:56:06.985154,0 days 00:00:00.342524,2.483585062194971,2.483585062194971,0.21417673344516536,0.2305515647540013,0.194445631320916,0.5552717018008333,0.8916492294961409,0.12454366029443091,0.7774334250702899,10,4,COMPLETE
223,0.6988246203444051,0.7664922454898211,0.15620404155922474,0.9436119569912943,2025-11-21 04:56:06.987152,2025-11-21 04:56:07.329157,0 days 00:00:00.342005,5.361015932124052,5.361015932124052,0.47632445121396483,0.416266975241225,0.15620404155922474,0.10740857354481015,0.9436119569912943,0.23350775451017886,0.6988246203444051,5,4,COMPLETE
224,0.7521173390964746,0.8297443864848812,0.19028420100280963,0.9038836530915667,2025-11-21 04:56:07.330156,2025-11-21 04:56:07.672185,0 days 00:00:00.342029,4.284624860658117,4.284624860658117,0.3533084017333119,0.3867404790160124,0.19028420100280963,0.2599511192506757,0.9038836530915667,0.17025561351511873,0.7521173390964746,8,4,COMPLETE
225,0.6582777854174764,0.7108515639273741,0.10339836564615269,0.9752131799156997,2025-11-21 04:56:07.673185,2025-11-21 04:56:08.016064,0 days 00:00:00.342879,4.061891255480377,4.061891255480377,0.10746487974325897,0.1212763410862508,0.10339836564615269,0.7712587791704901,0.9752131799156997,0.28914843607262586,0.6582777854174764,4,4,COMPLETE
226,0.46644392541781865,0.0,0.0,0.0,2025-11-21 04:56:08.016064,2025-11-21 04:56:08.357409,0 days 00:00:00.341345,11.716610824900679,11.716610824900679,0.5084267157004636,0.10717783264624724,0.0,0.38439545165328914,0.0,1.0,0.46644392541781865,2,4,COMPLETE
227,0.4785154854021808,0.0,0.0,0.0,2025-11-21 04:56:08.357409,2025-11-21 04:56:08.689389,0 days 00:00:00.331980,5.627526109000984,5.627526109000984,0.21391538770599788,0.11382940999592724,0.0,0.6722552022980748,0.0,1.0,0.4785154854021808,2,4,COMPLETE
228,0.47363963786297325,0.0,0.0,0.0,2025-11-21 04:56:08.690290,2025-11-21 04:56:09.029749,0 days 00:00:00.339459,10.866488829359689,10.866488829359689,0.2007199978539,0.23831069117646952,0.0,0.5609693109696304,0.0,1.0,0.47363963786297325,2,4,COMPLETE
229,0.4012613243916114,0.4071336135975052,0.12131996060070821,0.983262869529996,2025-11-21 04:56:09.030649,2025-11-21 04:56:09.371945,0 days 00:00:00.341296,8.12695557297126,8.12695557297126,0.7017975401702866,0.11565027222622015,0.12131996060070821,0.1825521876034932,0.983262869529996,0.5928663864024948,0.4012613243916114,3,4,COMPLETE
230,0.5121070746176765,0.5969178225236549,0.08009375504127696,0.9548257207245224,2025-11-21 04:56:09.372845,2025-11-21 04:56:09.715097,0 days 00:00:00.342252,9.845518687187308,9.845518687187308,0.37576279985600436,0.4969817042607123,0.08009375504127696,0.12725549588328344,0.9548257207245224,0.4030821774763451,0.5121070746176765,3,4,COMPLETE
231,0.45360875186667154,0.4704068999191954,0.10337434437906867,0.9790525917178715,2025-11-21 04:56:09.716080,2025-11-21 04:56:10.066391,0 days 00:00:00.350311,6.777689477604517,6.777689477604517,0.3936239652921598,0.13007975878820627,0.10337434437906867,0.47629627591963386,0.9790525917178715,0.5295931000808046,0.45360875186667154,3,4,COMPLETE
232,0.6324076658965323,0.6939143817616742,0.10122453853651152,0.9580161137881466,2025-11-21 04:56:10.067392,2025-11-21 04:56:10.406792,0 days 00:00:00.339400,7.557490788576771,7.557490788576771,0.25609641009463724,0.3590597707988836,0.10122453853651152,0.38484381910647913,0.9580161137881466,0.30608561823832575,0.6324076658965323,4,4,COMPLETE
233,0.7039416969286014,0.7889947943584839,0.14909669526974006,0.9414318045288804,2025-11-21 04:56:10.407694,2025-11-21 04:56:10.760206,0 days 00:00:00.352512,6.671435785098071,6.671435785098071,0.4618899338137511,0.2845095888625643,0.14909669526974006,0.25360047732368474,0.9414318045288804,0.21100520564151617,0.7039416969286014,5,4,COMPLETE
234,0.7706060654118001,0.8799089620302644,0.24403852301840576,0.8670032106575961,2025-11-21 04:56:10.761198,2025-11-21 04:56:11.109409,0 days 00:00:00.348211,3.550051371879467,3.550051371879467,0.13424361318930056,0.4913577933054746,0.24403852301840576,0.37439859350522475,0.8670032106575961,0.1200910379697356,0.7706060654118001,12,4,COMPLETE
235,0.5084250626873619,0.5755855111520628,0.08793387591791264,0.9621727992127808,2025-11-21 04:56:11.110313,2025-11-21 04:56:11.459370,0 days 00:00:00.349057,9.085747210245806,9.085747210245806,0.30648608910068353,0.3059959829615882,0.08793387591791264,0.3875179279377283,0.9621727992127808,0.4244144888479372,0.5084250626873619,3,4,COMPLETE
236,0.4932316848684185,0.5274948222531465,0.08186057696440385,0.9766854898450096,2025-11-21 04:56:11.460369,2025-11-21 04:56:11.797942,0 days 00:00:00.337573,4.448109805628986,4.448109805628986,0.23300227978518778,0.11583200248395059,0.08186057696440385,0.6511657177308616,0.9766854898450096,0.4725051777468535,0.4932316848684185,3,4,COMPLETE
237,0.7626915965679234,0.0,0.0,0.0,2025-11-21 04:56:11.798943,2025-11-21 04:56:12.169469,0 days 00:00:00.370526,1.7553176475302652,1.7553176475302652,0.46070947328881295,0.36785228198612185,0.0,0.1714382447250652,0.0,1.0,0.7626915965679234,37,4,COMPLETE
238,0.4943344991471077,0.5558364079141844,0.08860773038223506,0.9622651678276978,2025-11-21 04:56:12.170430,2025-11-21 04:56:12.515216,0 days 00:00:00.344786,8.277459107025262,8.277459107025262,0.39109622451275594,0.2629471315035288,0.08860773038223506,0.34595664398371534,0.9622651678276978,0.4441635920858155,0.4943344991471077,3,4,COMPLETE
239,0.7581065544234016,0.7966253327403968,0.16898533269537863,0.9384786671782543,2025-11-21 04:56:12.516216,2025-11-21 04:56:12.858423,0 days 00:00:00.342207,3.359662133774014,3.359662133774014,0.6115811923593544,0.15778765611584422,0.16898533269537863,0.23063115152480135,0.9384786671782543,0.20337466725960318,0.7581065544234016,7,4,COMPLETE
240,0.47615974057121846,0.0,0.0,0.0,2025-11-21 04:56:12.859324,2025-11-21 04:56:13.187846,0 days 00:00:00.328522,11.3748151357056,11.3748151357056,0.14817407138445568,0.39351259643030767,0.0,0.4583133321852366,0.0,1.0,0.47615974057121846,2,4,COMPLETE
241,0.47728419609479505,0.0,0.0,0.0,2025-11-21 04:56:13.188845,2025-11-21 04:56:13.519700,0 days 00:00:00.330855,11.516250058527167,11.516250058527167,0.5433445419518455,0.30088462758382506,0.0,0.15577083046432952,0.0,1.0,0.47728419609479505,2,4,COMPLETE
242,0.5313636306110375,0.6236701739419431,0.06188760276519503,0.9599084963621171,2025-11-21 04:56:13.520597,2025-11-21 04:56:13.862294,0 days 00:00:00.341697,11.106076097314709,11.106076097314709,0.24747381576159383,0.5384728276642787,0.06188760276519503,0.2140533565741275,0.9599084963621171,0.37632982605805687,0.5313636306110375,3,4,COMPLETE
243,0.7267113846661862,0.8455880474905036,0.13824582439471336,0.9138667558312323,2025-11-21 04:56:13.863294,2025-11-21 04:56:14.199076,0 days 00:00:00.335782,5.386666352682166,5.386666352682166,0.1407732918656624,0.422329788747576,0.13824582439471336,0.4368969193867617,0.9138667558312323,0.15441195250949638,0.7267113846661862,6,4,COMPLETE
244,0.8099684406255336,0.0,0.0,0.0,2025-11-21 04:56:14.199974,2025-11-21 04:56:14.568494,0 days 00:00:00.368520,1.662294473553108,1.662294473553108,0.34724284292528984,0.23972258639559918,0.0,0.41303457067911087,0.0,1.0,0.8099684406255336,25,4,COMPLETE
245,0.4760489292247168,0.0,0.0,0.0,2025-11-21 04:56:14.569495,2025-11-21 04:56:14.905465,0 days 00:00:00.335970,11.247344907171117,11.247344907171117,0.6313660600102361,0.1463578963113343,0.0,0.22227604367842954,0.0,1.0,0.4760489292247168,2,4,COMPLETE
246,0.6902857380642897,0.7522419046927391,0.16299656218447692,0.9421842554410437,2025-11-21 04:56:14.906474,2025-11-21 04:56:15.238802,0 days 00:00:00.332328,5.9959335573318,5.9959335573318,0.5440447755251449,0.3506544224876216,0.16299656218447692,0.10530080198723345,0.9421842554410437,0.24775809530726087,0.6902857380642897,5,4,COMPLETE
247,0.4765035205757952,0.0,0.0,0.0,2025-11-21 04:56:15.239844,2025-11-21 04:56:15.583212,0 days 00:00:00.343368,11.64987559995853,11.64987559995853,0.12632973726994431,0.24124611458511308,0.0,0.6324241481449426,0.0,1.0,0.4765035205757952,2,4,COMPLETE
248,0.5327089660374628,0.6267222704808508,0.060430116489277264,0.9594562969122906,2025-11-21 04:56:15.583212,2025-11-21 04:56:15.931152,0 days 00:00:00.347940,11.618009759437156,11.618009759437156,0.21787108599822086,0.5092001625975473,0.060430116489277264,0.2729287514042319,0.9594562969122906,0.3732777295191492,0.5327089660374628,3,4,COMPLETE
249,2.1094237467877974e-15,0.0,0.0,0.0,2025-11-21 04:56:15.933152,2025-11-21 04:56:16.259935,0 days 00:00:00.326783,10.45659928240728,10.45659928240728,0.18172678532235273,0.13542980221314688,0.0,0.6828434124645003,0.0,1.0,2.1094237467877974e-15,1,4,COMPLETE
250,0.7516010275391943,0.8296716173063847,0.18733034387870254,0.9032235251065306,2025-11-21 04:56:16.260936,2025-11-21 04:56:16.604102,0 days 00:00:00.343166,4.59171336673065,4.59171336673065,0.34545034022128795,0.4326759093404917,0.18733034387870254,0.22187375043822022,0.9032235251065306,0.17032838269361525,0.7516010275391943,8,5,COMPLETE
251,0.7037974673776227,0.7424954243966728,0.17456591221887438,0.960064485956703,2025-11-21 04:56:16.605101,2025-11-21 04:56:16.971183,0 days 00:00:00.366082,5.543526150320215,5.543526150320215,0.6191396434252524,0.22741442296565886,0.17456591221887438,0.1534459336090888,0.960064485956703,0.2575045756033272,0.7037974673776227,5,5,COMPLETE
252,0.510672482473534,0.5811143771498272,0.09064116458472765,0.9624191224841053,2025-11-21 04:56:16.972182,2025-11-21 04:56:17.313745,0 days 00:00:00.341563,10.436935050926998,10.436935050926998,0.3374665897910783,0.3652075684976329,0.09064116458472765,0.2973258417112888,0.9624191224841053,0.41888562285017283,0.510672482473534,3,5,COMPLETE
253,0.6995615699713028,0.7745243942320452,0.14812796717593898,0.9441989175562261,2025-11-21 04:56:17.314641,2025-11-21 04:56:17.656965,0 days 00:00:00.342324,4.827681054140916,4.827681054140916,0.7347787811090729,0.12627393717333416,0.14812796717593898,0.13894728171759294,0.9441989175562261,0.22547560576795475,0.6995615699713028,5,5,COMPLETE
254,0.7271535352661982,0.7986082629376245,0.14255447407147873,0.9317434868261524,2025-11-21 04:56:17.657872,2025-11-21 04:56:18.002066,0 days 00:00:00.344194,3.279673840203971,3.279673840203971,0.41108168383532895,0.1264916155072146,0.14255447407147873,0.4624267006574563,0.9317434868261524,0.2013917370623754,0.7271535352661982,6,5,COMPLETE
255,0.7080028242339325,0.7684936719619933,0.16545003207994752,0.9515186587178159,2025-11-21 04:56:18.002970,2025-11-21 04:56:18.349307,0 days 00:00:00.346337,7.346413255812677,7.346413255812677,0.32204455087955824,0.5102076552583756,0.16545003207994752,0.16774779386206606,0.9515186587178159,0.2315063280380068,0.7080028242339325,5,5,COMPLETE
256,0.47706360043972373,0.0,0.0,0.0,2025-11-21 04:56:18.349307,2025-11-21 04:56:18.691267,0 days 00:00:00.341960,11.3296251286882,11.3296251286882,0.18286208972410062,0.29041699955640526,0.0,0.5267209107194941,0.0,1.0,0.47706360043972373,2,5,COMPLETE
257,0.7066122355008544,0.7723508064374053,0.15894895660567865,0.94765714124934,2025-11-21 04:56:18.691267,2025-11-21 04:56:19.033432,0 days 00:00:00.342165,8.808312865087217,8.808312865087217,0.1599655324855847,0.6502811968590206,0.15894895660567865,0.18975327065539466,0.94765714124934,0.22764919356259472,0.7066122355008544,5,5,COMPLETE
258,0.5398419685854418,0.6444256980811018,0.0686048561409948,0.9552425823181577,2025-11-21 04:56:19.034436,2025-11-21 04:56:19.373980,0 days 00:00:00.339544,7.485642285938332,7.485642285938332,0.14262125451501653,0.250531643973811,0.0686048561409948,0.6068471015111723,0.9552425823181577,0.3555743019188982,0.5398419685854418,3,5,COMPLETE
259,0.7811214859384388,0.8551136206596377,0.25270935464937017,0.8795449235510919,2025-11-21 04:56:19.374980,2025-11-21 04:56:19.723230,0 days 00:00:00.348250,2.52035318459307,2.52035318459307,0.5968525723729341,0.2029322617485197,0.25270935464937017,0.20021516587854613,0.8795449235510919,0.14488637934036236,0.7811214859384388,13,5,COMPLETE
260,0.4308530559919804,0.44716672537683655,0.11280472318740241,0.9776227841592188,2025-11-21 04:56:19.724217,2025-11-21 04:56:20.070199,0 days 00:00:00.345982,7.957575880341282,7.957575880341282,0.6014416969255825,0.24549852495895327,0.11280472318740241,0.15305977811546415,0.9776227841592188,0.5528332746231635,0.4308530559919804,3,5,COMPLETE
261,0.4781139744214772,0.0,0.0,0.0,2025-11-21 04:56:20.070199,2025-11-21 04:56:20.407121,0 days 00:00:00.336922,11.895565426094764,11.895565426094764,0.3994493418703764,0.20266551566367114,0.0,0.3978851424659525,0.0,1.0,0.4781139744214772,2,5,COMPLETE
262,0.7778336782289427,0.8399274165031543,0.24113044738632666,0.9035380207291636,2025-11-21 04:56:20.407121,2025-11-21 04:56:20.764141,0 days 00:00:00.357020,2.9708821599835025,2.9708821599835025,0.5714061441142944,0.2147428122964411,0.24113044738632666,0.21385104358926438,0.9035380207291636,0.1600725834968457,0.7778336782289427,10,5,COMPLETE
263,0.4788956007240822,0.0,0.0,0.0,2025-11-21 04:56:20.765141,2025-11-21 04:56:21.107513,0 days 00:00:00.342372,6.942461349819236,6.942461349819236,0.15894483081445843,0.13620846559804006,0.0,0.7048467035875013,0.0,1.0,0.4788956007240822,2,5,COMPLETE
264,0.5131370943184606,0.5836588712122625,0.08424408368202684,0.9643163987661839,2025-11-21 04:56:21.108534,2025-11-21 04:56:21.456721,0 days 00:00:00.348187,10.712417255243531,10.712417255243531,0.36307647310210556,0.4187995582331311,0.08424408368202684,0.21812396866476322,0.9643163987661839,0.41634112878773755,0.5131370943184606,3,5,COMPLETE
265,0.5322159440665607,0.6297702406012364,0.05606938096242792,0.9575319668135661,2025-11-21 04:56:21.457722,2025-11-21 04:56:21.803673,0 days 00:00:00.345951,9.278070486419146,9.278070486419146,0.20929343716398868,0.5308093073415245,0.05606938096242792,0.25989725549448683,0.9575319668135661,0.3702297593987636,0.5322159440665607,3,5,COMPLETE
266,0.47185542511225276,0.0,0.0,0.0,2025-11-21 04:56:21.804686,2025-11-21 04:56:22.136602,0 days 00:00:00.331916,8.818665280450315,8.818665280450315,0.6239743534220975,0.11633573108477241,0.0,0.25968991549313003,0.0,1.0,0.47185542511225276,2,5,COMPLETE
267,0.5148873936283582,0.5866122694385514,0.08327159162255972,0.9638620361777436,2025-11-21 04:56:22.137599,2025-11-21 04:56:22.477503,0 days 00:00:00.339904,8.876082881864647,8.876082881864647,0.3156649054375691,0.38893010794040106,0.08327159162255972,0.29540498662202974,0.9638620361777436,0.41338773056144856,0.5148873936283582,3,5,COMPLETE
268,0.47812498428000927,0.0,0.0,0.0,2025-11-21 04:56:22.478505,2025-11-21 04:56:22.818373,0 days 00:00:00.339868,5.274657087807429,5.274657087807429,0.19420120280616537,0.1051781796409374,0.0,0.7006206175528972,0.0,1.0,0.47812498428000927,2,5,COMPLETE
269,0.5551999356584315,0.5360126039836371,0.16420826836225869,0.9810689764466878,2025-11-21 04:56:22.819265,2025-11-21 04:56:23.158503,0 days 00:00:00.339238,4.58271436477718,4.58271436477718,0.6312672752880496,0.10170384444987525,0.16420826836225869,0.26702888026207516,0.9810689764466878,0.46398739601636285,0.5551999356584315,4,5,COMPLETE
